Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of viral genome replication (GO:0045070)	2/31	0.05911203309597279	0.8545289090332837	0	0	5.0600885515496525	14.31155354641412	PPIB;PPIA
positive regulation of endothelial cell migration (GO:0010595)	3/70	0.06014551085331637	0.8670128301821284	0	0	3.361344537815126	9.448700745803912	ANXA3;PDCD6;HSPB1
cytoskeleton-dependent cytokinesis (GO:0061640)	3/70	0.06014551085331637	0.8645705405196435	0	0	3.361344537815126	9.448700745803912	PDCD6IP;STMN1;UNC119
phospholipid metabolic process (GO:0006644)	3/70	0.06014551085331637	0.8621419715855996	0	0	3.361344537815126	9.448700745803912	ALDH5A1;GPX4;PLA2G4A
regulation of macroautophagy (GO:0016241)	4/116	0.06128968440252639	0.8760819594008185	0	0	2.704530087897228	7.551436729538318	ATG101;CAPN1;LACRT;GAPDH
regulation of cation channel activity (GO:2001257)	3/71	0.06223109760063297	0.8870538856313689	0	0	3.3140016570008286	9.202652668603506	FKBP1A;FKBP1B;CAPN1
response to insulin (GO:0032868)	3/71	0.06223109760063297	0.8845829834429806	0	0	3.3140016570008286	9.202652668603506	RAB10;PKM;GOT1
cellular response to oxygen-containing compound (GO:1901701)	7/274	0.06223447936381754	0.8821737449821137	0	0	2.0037211965078003	5.564025394445177	PRDX5;SHMT1;GSTP1;CAPN2;PARK7;EZR;CDC73
positive regulation of transcription factor import into nucleus (GO:0042993)	2/32	0.06253728229873443	0.8840103921618886	0	0	4.901960784313726	13.588197957379624	BAG3;LACRT
protein localization to cell periphery (GO:1990778)	4/117	0.0628533450307169	0.8860238113031722	0	0	2.681414446120329	7.419342712696822	RAB10;SLC9A3R1;RDX;EZR
positive regulation of macromolecule metabolic process (GO:0010604)	7/276	0.06417819532571052	0.902207522719286	0	0	1.9892014776925266	5.462529792136676	ATF2;ANXA2;FUBP1;RDX;MSN;PARK7;EZR
response to metal ion (GO:0010038)	3/72	0.06434999984470689	0.9021374978229101	0	0	3.2679738562091503	8.965419435794963	FGB;PDCD6;CRIP1
protein acetylation (GO:0006473)	2/33	0.06602822490692781	0.9231288539727469	0	0	4.753416518122401	12.918231625749206	MDH2;LACRT
entry into host cell (GO:0030260)	2/33	0.06602822490692781	0.9206066439892148	0	0	4.753416518122401	12.918231625749206	ACE2;PPIA
negative regulation of mitochondrion organization (GO:0010823)	2/33	0.06602822490692781	0.918098179019217	0	0	4.753416518122401	12.918231625749206	ACAA2;NOL3
carboxylic acid metabolic process (GO:0019752)	2/33	0.06602822490692781	0.9156033470110125	0	0	4.753416518122401	12.918231625749206	GSTO1;PLA2G4A
negative regulation of multi-organism process (GO:0043901)	2/33	0.06602822490692781	0.9131220371275138	0	0	4.753416518122401	12.918231625749206	ANXA2;LACRT
positive regulation of epithelial cell migration (GO:0010634)	3/74	0.06868640123203015	0.9473154202352699	0	0	3.1796502384737684	8.515752125813004	ANXA3;PDCD6;PFN1
positive regulation of exocytosis (GO:0045921)	2/34	0.06958264406195763	0.9570895758710776	0	0	4.61361014994233	12.29637882198275	FGB;PDCD6IP
regulation of defense response (GO:0031347)	3/75	0.07090320699646584	0.9726318959757128	0	0	3.1372549019607847	8.302555651120706	ACE2;ANXA1;PARK7
gland development (GO:0048732)	3/75	0.07090320699646584	0.9700243037613007	0	0	3.1372549019607847	8.302555651120706	SLC9A3R1;MSN;SOD1
positive regulation of apoptotic signaling pathway (GO:2001235)	3/76	0.07315194227164878	0.9981132658080849	0	0	3.0959752321981426	8.09664582032898	SLC9A3R1;BID;S100A8
apical junction assembly (GO:0043297)	2/35	0.07319836834159152	0.9960833963923774	0	0	4.481792717086835	11.718015232173547	PDCD6IP;WDR1
regulation of phosphoprotein phosphatase activity (GO:0043666)	2/35	0.07319836834159152	0.9934342384232487	0	0	4.481792717086835	11.718015232173547	FKBP1A;FKBP1B
positive regulation of telomerase activity (GO:0051973)	2/35	0.07319836834159152	0.9907991343425504	0	0	4.481792717086835	11.718015232173547	PTGES3;POT1
actin filament bundle organization (GO:0061572)	2/35	0.07319836834159152	0.9881779726114855	0	0	4.481792717086835	11.718015232173547	LCP1;EZR
sphingosine-1-phosphate signaling pathway (GO:0003376)	1/6	0.07411131137512975	0.9978628547421824	0	0	13.071895424836601	34.01551775415998	EZR
vitamin A metabolic process (GO:0006776)	1/6	0.07411131137512975	0.9952368998612818	0	0	13.071895424836601	34.01551775415998	ALDH1A2
regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)	1/6	0.07411131137512975	0.9926247295204386	0	0	13.071895424836601	34.01551775415998	PARK7
immunological synapse formation (GO:0001771)	1/6	0.07411131137512975	0.9900262354641024	0	0	13.071895424836601	34.01551775415998	MSN
succinyl-CoA metabolic process (GO:0006104)	1/6	0.07411131137512975	0.9874413105673293	0	0	13.071895424836601	34.01551775415998	DLST
negative regulation of chromosome organization (GO:2001251)	1/6	0.07411131137512975	0.9848698488210602	0	0	13.071895424836601	34.01551775415998	TERF2IP
regulation of protein depolymerization (GO:1901879)	1/6	0.07411131137512975	0.9823117453176289	0	0	13.071895424836601	34.01551775415998	WDR1
galactosylceramide metabolic process (GO:0006681)	1/6	0.07411131137512975	0.979766896236495	0	0	13.071895424836601	34.01551775415998	ALDH5A1
protein retention in ER lumen (GO:0006621)	1/6	0.07411131137512975	0.9772351988301993	0	0	13.071895424836601	34.01551775415998	PDIA3
viral release from host cell (GO:0019076)	1/6	0.07411131137512975	0.9747165514105338	0	0	13.071895424836601	34.01551775415998	PPIA
positive regulation of ATP biosynthetic process (GO:2001171)	1/6	0.07411131137512975	0.9722108533349283	0	0	13.071895424836601	34.01551775415998	ENO1
aldehyde catabolic process (GO:0046185)	1/6	0.07411131137512975	0.9697180049930438	0	0	13.071895424836601	34.01551775415998	AKR1A1
negative regulation of acute inflammatory response (GO:0002674)	1/6	0.07411131137512975	0.9672379077935732	0	0	13.071895424836601	34.01551775415998	GSTP1
astral microtubule organization (GO:0030953)	1/6	0.07411131137512975	0.9647704641512426	0	0	13.071895424836601	34.01551775415998	EZR
N-acetylneuraminate catabolic process (GO:0019262)	1/6	0.07411131137512975	0.962315577474013	0	0	13.071895424836601	34.01551775415998	GNPDA2
positive regulation of receptor binding (GO:1900122)	1/6	0.07411131137512975	0.9598731521504749	0	0	13.071895424836601	34.01551775415998	ANXA2
positive regulation of podosome assembly (GO:0071803)	1/6	0.07411131137512975	0.9574430935374357	0	0	13.071895424836601	34.01551775415998	LCP1
cardiolipin acyl-chain remodeling (GO:0035965)	1/6	0.07411131137512975	0.9550253079476947	0	0	13.071895424836601	34.01551775415998	PLA2G4A
renal system process involved in regulation of blood volume (GO:0001977)	1/6	0.07411131137512975	0.9526197026380028	0	0	13.071895424836601	34.01551775415998	CYP4F12
regulation of MHC class I biosynthetic process (GO:0045343)	1/6	0.07411131137512975	0.9502261857972037	0	0	13.071895424836601	34.01551775415998	HSPH1
amino sugar catabolic process (GO:0046348)	1/6	0.07411131137512975	0.9478446665345541	0	0	13.071895424836601	34.01551775415998	GNPDA2
positive regulation of protein acetylation (GO:1901985)	1/6	0.07411131137512975	0.9454750548682178	0	0	13.071895424836601	34.01551775415998	TERF2IP
choline catabolic process (GO:0042426)	1/6	0.07411131137512975	0.943117261713933	0	0	13.071895424836601	34.01551775415998	ALDH7A1
peroxisomal membrane transport (GO:0015919)	1/6	0.07411131137512975	0.9407711988738485	0	0	13.071895424836601	34.01551775415998	PEX5
exit from host cell (GO:0035891)	1/6	0.07411131137512975	0.9384367790255264	0	0	13.071895424836601	34.01551775415998	PPIA
oxygen homeostasis (GO:0032364)	1/6	0.07411131137512975	0.9361139157111067	0	0	13.071895424836601	34.01551775415998	SOD2
nucleus localization (GO:0051647)	1/6	0.07411131137512975	0.9338025233266348	0	0	13.071895424836601	34.01551775415998	SLC9A3R1
membrane raft assembly (GO:0001765)	1/6	0.07411131137512975	0.9315025171115446	0	0	13.071895424836601	34.01551775415998	ANXA2
regulation of glucokinase activity (GO:0033131)	1/6	0.07411131137512975	0.9292138131382975	0	0	13.071895424836601	34.01551775415998	DUSP12
citrate metabolic process (GO:0006101)	1/6	0.07411131137512975	0.9269363283021743	0	0	13.071895424836601	34.01551775415998	ACO2
negative regulation of cell size (GO:0045792)	1/6	0.07411131137512975	0.9246699803112154	0	0	13.071895424836601	34.01551775415998	RDX
negative regulation of cAMP-mediated signaling (GO:0043951)	1/6	0.07411131137512975	0.92241468767631	0	0	13.071895424836601	34.01551775415998	UBE2B
aromatic compound catabolic process (GO:0019439)	1/6	0.07411131137512975	0.9201703697014285	0	0	13.071895424836601	34.01551775415998	ACAA1
regulation of NK T cell activation (GO:0051133)	1/6	0.07411131137512975	0.9179369464739978	0	0	13.071895424836601	34.01551775415998	HSPH1
lymphoid progenitor cell differentiation (GO:0002320)	1/6	0.07411131137512975	0.9157143388554168	0	0	13.071895424836601	34.01551775415998	LIG4
alpha-beta T cell activation (GO:0046631)	1/6	0.07411131137512975	0.913502468471708	0	0	13.071895424836601	34.01551775415998	ANXA1
pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221)	1/6	0.07411131137512975	0.9113012577043063	0	0	13.071895424836601	34.01551775415998	DUT
release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	1/6	0.07411131137512975	0.9091106296809787	0	0	13.071895424836601	34.01551775415998	NOL3
positive regulation of helicase activity (GO:0051096)	1/6	0.07411131137512975	0.9069305082668756	0	0	13.071895424836601	34.01551775415998	POT1
bile acid secretion (GO:0032782)	1/6	0.07411131137512975	0.9047608180557107	0	0	13.071895424836601	34.01551775415998	SLC9A3R1
NADH metabolic process (GO:0006734)	1/6	0.07411131137512975	0.9026014843610671	0	0	13.071895424836601	34.01551775415998	MDH1
negative regulation of systemic arterial blood pressure (GO:0003085)	1/6	0.07411131137512975	0.9004524332078264	0	0	13.071895424836601	34.01551775415998	SOD2
lipoprotein catabolic process (GO:0042159)	1/6	0.07411131137512975	0.8983135913237223	0	0	13.071895424836601	34.01551775415998	LYPLA2
heart trabecula formation (GO:0060347)	1/6	0.07411131137512975	0.8961848861310121	0	0	13.071895424836601	34.01551775415998	FKBP1A
regulation of biosynthetic process (GO:0009889)	1/6	0.07411131137512975	0.8940662457382674	0	0	13.071895424836601	34.01551775415998	GSTP1
positive regulation of centrosome cycle (GO:0046607)	1/6	0.07411131137512975	0.8919575989322809	0	0	13.071895424836601	34.01551775415998	RANBP1
positive regulation of oxidative stress-induced cell death (GO:1903209)	1/6	0.07411131137512975	0.8898588751700873	0	0	13.071895424836601	34.01551775415998	SOD1
mitochondrial RNA processing (GO:0000963)	1/6	0.07411131137512975	0.8877700045710964	0	0	13.071895424836601	34.01551775415998	HSD17B10
regulation of extracellular exosome assembly (GO:1903551)	1/6	0.07411131137512975	0.8856909179093375	0	0	13.071895424836601	34.01551775415998	PDCD6IP
organic hydroxy compound catabolic process (GO:1901616)	1/6	0.07411131137512975	0.883621546605811	0	0	13.071895424836601	34.01551775415998	CYP4F12
heterocycle catabolic process (GO:0046700)	1/6	0.07411131137512975	0.881561822720949	0	0	13.071895424836601	34.01551775415998	ALDH4A1
regulation of NFAT protein import into nucleus (GO:0051532)	1/6	0.07411131137512975	0.8795116789471793	0	0	13.071895424836601	34.01551775415998	LACRT
peptidyl-proline hydroxylation (GO:0019511)	1/6	0.07411131137512975	0.8774710486015942	0	0	13.071895424836601	34.01551775415998	P4HB
glutamate catabolic process (GO:0006538)	1/6	0.07411131137512975	0.8754398656187201	0	0	13.071895424836601	34.01551775415998	ALDH5A1
single strand break repair (GO:0000012)	1/6	0.07411131137512975	0.8734180645433882	0	0	13.071895424836601	34.01551775415998	LIG4
amine metabolic process (GO:0009308)	1/6	0.07411131137512975	0.871405580523703	0	0	13.071895424836601	34.01551775415998	SULT1A1
establishment of protein localization to telomere (GO:0070200)	1/6	0.07411131137512975	0.8694023493041083	0	0	13.071895424836601	34.01551775415998	POT1
fructose 6-phosphate metabolic process (GO:0006002)	1/6	0.07411131137512975	0.8674083072185484	0	0	13.071895424836601	34.01551775415998	GFPT1
positive regulation of cytoskeleton organization (GO:0051495)	3/77	0.07543224342656689	0.8808483711802536	0	0	3.055767761650115	7.897694312374339	WDR1;CFL2;PFN1
regulation of blood circulation (GO:1903522)	2/36	0.07687327100378404	0.895626260119429	0	0	4.357298474945534	11.179072087651717	ACE2;SRI
negative regulation of blood coagulation (GO:0030195)	2/36	0.07687327100378404	0.8935861091852162	0	0	4.357298474945534	11.179072087651717	FGB;PLAT
sensory perception of mechanical stimulus (GO:0050954)	3/78	0.07774374074975308	0.90165070237725	0	0	3.01659125188537	7.705391360451911	WDR1;ALDH7A1;SOD1
extracellular matrix disassembly (GO:0022617)	3/78	0.07774374074975308	0.8996061429614285	0	0	3.01659125188537	7.705391360451911	CAPN2;CAPN1;LCP1
regulation of cellular response to heat (GO:1900034)	3/78	0.07774374074975308	0.8975708349456787	0	0	3.01659125188537	7.705391360451911	HSPH1;BAG3;PTGES3
protein monoubiquitination (GO:0006513)	2/37	0.08060526917836654	0.9285071977814998	0	0	4.239533651298358	10.675956575240905	UBE2B;CDC73
protein K63-linked ubiquitination (GO:0070534)	2/37	0.08060526917836654	0.926415965354064	0	0	4.239533651298358	10.675956575240905	UBE2B;UBE2N
actin filament bundle assembly (GO:0051017)	2/37	0.08060526917836654	0.9243341317240549	0	0	4.239533651298358	10.675956575240905	LCP1;EZR
T cell differentiation (GO:0030217)	2/38	0.08439232311645808	0.9655919839983982	0	0	4.12796697626419	10.205485407029888	ANXA1;LIG4
regulation of cellular amide metabolic process (GO:0034248)	2/38	0.08439232311645808	0.9634318229603704	0	0	4.12796697626419	10.205485407029888	PGAM1;PGAM2
sensory perception of sound (GO:0007605)	3/81	0.08486162756496748	0.9666269764822077	0	0	2.904865649963689	7.165528714536276	WDR1;ALDH7A1;SOD1
protein localization to plasma membrane (GO:0072659)	4/130	0.08504874199742465	0.9666007358860981	0	0	2.413273001508296	5.947585524172973	RAB10;SLC9A3R1;RDX;EZR
positive regulation of multicellular organism growth (GO:0040018)	1/7	0.08591991289942771	0.9743318122795103	0	0	11.204481792717086	27.49960405560182	PPIB
protein localization to basolateral plasma membrane (GO:1903361)	1/7	0.08591991289942771	0.9721714313210191	0	0	11.204481792717086	27.49960405560182	RAB10
inner ear receptor stereocilium organization (GO:0060122)	1/7	0.08591991289942771	0.9700206095703089	0	0	11.204481792717086	27.49960405560182	SOD1
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)	1/7	0.08591991289942771	0.9678792837213679	0	0	11.204481792717086	27.49960405560182	ACAA2
smooth muscle cell migration (GO:0014909)	1/7	0.08591991289942771	0.9657473910259463	0	0	11.204481792717086	27.49960405560182	PLAT
positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)	1/7	0.08591991289942771	0.9636248692874277	0	0	11.204481792717086	27.49960405560182	LACRT
regulation of hormone biosynthetic process (GO:0046885)	1/7	0.08591991289942771	0.9615116568547799	0	0	11.204481792717086	27.49960405560182	STC2
regulation of monocyte chemotactic protein-1 production (GO:0071637)	1/7	0.08591991289942771	0.9594076926165857	0	0	11.204481792717086	27.49960405560182	GSTP1
flavin-containing compound metabolic process (GO:0042726)	1/7	0.08591991289942771	0.957312915995152	0	0	11.204481792717086	27.49960405560182	RFK
negative regulation of interleukin-8 secretion (GO:2000483)	1/7	0.08591991289942771	0.9552272669406964	0	0	11.204481792717086	27.49960405560182	ANXA1
hemostasis (GO:0007599)	1/7	0.08591991289942771	0.9531506859256079	0	0	11.204481792717086	27.49960405560182	GPI
oxaloacetate metabolic process (GO:0006107)	1/7	0.08591991289942771	0.9510831139387844	0	0	11.204481792717086	27.49960405560182	MDH1
bone cell development (GO:0098751)	1/7	0.08591991289942771	0.9490244924800425	0	0	11.204481792717086	27.49960405560182	ANXA2
regulation of lymphocyte migration (GO:2000401)	1/7	0.08591991289942771	0.9469747635545996	0	0	11.204481792717086	27.49960405560182	MSN
regulation of tube diameter (GO:0035296)	1/7	0.08591991289942771	0.9449338696676285	0	0	11.204481792717086	27.49960405560182	ACE2
regulation of low-density lipoprotein particle clearance (GO:0010988)	1/7	0.08591991289942771	0.942901753818881	0	0	11.204481792717086	27.49960405560182	ANXA2
riboflavin metabolic process (GO:0006771)	1/7	0.08591991289942771	0.9408783594973812	0	0	11.204481792717086	27.49960405560182	RFK
negative regulation of type 2 immune response (GO:0002829)	1/7	0.08591991289942771	0.9388636306761876	0	0	11.204481792717086	27.49960405560182	ANXA1
leukocyte aggregation (GO:0070486)	1/7	0.08591991289942771	0.9368575118072214	0	0	11.204481792717086	27.49960405560182	S100A8
release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	1/7	0.08591991289942771	0.9348599478161613	0	0	11.204481792717086	27.49960405560182	NOL3
retrograde axonal transport (GO:0008090)	1/7	0.08591991289942771	0.9328708840974035	0	0	11.204481792717086	27.49960405560182	SOD1
pteridine-containing compound biosynthetic process (GO:0042559)	1/7	0.08591991289942771	0.9308902665090862	0	0	11.204481792717086	27.49960405560182	SPR
positive regulation of autophagy of mitochondrion (GO:1903599)	1/7	0.08591991289942771	0.9289180413681772	0	0	11.204481792717086	27.49960405560182	PARK7
regulation of T-helper 1 cell differentiation (GO:0045625)	1/7	0.08591991289942771	0.9269541554456229	0	0	11.204481792717086	27.49960405560182	ANXA1
tRNA 3'-end processing (GO:0042780)	1/7	0.08591991289942771	0.9249985559615604	0	0	11.204481792717086	27.49960405560182	HSD17B10
gas homeostasis (GO:0033483)	1/7	0.08591991289942771	0.9230511905805887	0	0	11.204481792717086	27.49960405560182	SOD2
L-cysteine metabolic process (GO:0046439)	1/7	0.08591991289942771	0.9211120074071001	0	0	11.204481792717086	27.49960405560182	AHCY
response to type I interferon (GO:0034340)	1/7	0.08591991289942771	0.9191809549806701	0	0	11.204481792717086	27.49960405560182	ISG15
morphogenesis of a polarized epithelium (GO:0001738)	1/7	0.08591991289942771	0.9172579822715056	0	0	11.204481792717086	27.49960405560182	RAB10
glycosylceramide metabolic process (GO:0006677)	1/7	0.08591991289942771	0.9153430386759491	0	0	11.204481792717086	27.49960405560182	ALDH5A1
positive regulation of NK T cell activation (GO:0051135)	1/7	0.08591991289942771	0.913436074012041	0	0	11.204481792717086	27.49960405560182	HSPH1
membrane fusion involved in viral entry into host cell (GO:0039663)	1/7	0.08591991289942771	0.9115370385151343	0	0	11.204481792717086	27.49960405560182	PPIA
regulation of high voltage-gated calcium channel activity (GO:1901841)	1/7	0.08591991289942771	0.9096458828335677	0	0	11.204481792717086	27.49960405560182	SRI
granulocyte migration (GO:0097530)	1/7	0.08591991289942771	0.9077625580243884	0	0	11.204481792717086	27.49960405560182	ANXA1
protection from non-homologous end joining at telomere (GO:0031848)	1/7	0.08591991289942771	0.9058870155491315	0	0	11.204481792717086	27.49960405560182	TERF2IP
positive regulation of striated muscle contraction (GO:0045989)	1/7	0.08591991289942771	0.9040192072696488	0	0	11.204481792717086	27.49960405560182	GSTO1
V(D)J recombination (GO:0033151)	1/7	0.08591991289942771	0.902159085443991	0	0	11.204481792717086	27.49960405560182	LIG4
positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	1/7	0.08591991289942771	0.9003066027223401	0	0	11.204481792717086	27.49960405560182	HSPB1
fusion of virus membrane with host plasma membrane (GO:0019064)	1/7	0.08591991289942771	0.8984617121429911	0	0	11.204481792717086	27.49960405560182	PPIA
ethanol catabolic process (GO:0006068)	1/7	0.08591991289942771	0.8966243671283837	0	0	11.204481792717086	27.49960405560182	SULT1A1
pentose metabolic process (GO:0019321)	1/7	0.08591991289942771	0.894794521481183	0	0	11.204481792717086	27.49960405560182	RPE
tetrahydrofolate interconversion (GO:0035999)	1/7	0.08591991289942771	0.8929721293804066	0	0	11.204481792717086	27.49960405560182	SHMT1
proline metabolic process (GO:0006560)	1/7	0.08591991289942771	0.8911571453776009	0	0	11.204481792717086	27.49960405560182	ALDH4A1
ethanol metabolic process (GO:0006067)	1/7	0.08591991289942771	0.8893495243930621	0	0	11.204481792717086	27.49960405560182	SULT1A1
glyoxylate metabolic process (GO:0046487)	1/7	0.08591991289942771	0.8875492217121045	0	0	11.204481792717086	27.49960405560182	ALDH4A1
regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)	1/7	0.08591991289942771	0.885756192981373	0	0	11.204481792717086	27.49960405560182	ACE2
long-chain fatty acid catabolic process (GO:0042758)	1/7	0.08591991289942771	0.8839703942052008	0	0	11.204481792717086	27.49960405560182	CYP4F12
regulation of relaxation of muscle (GO:1901077)	1/7	0.08591991289942771	0.8821917817420113	0	0	11.204481792717086	27.49960405560182	SRI
L-methionine salvage (GO:0071267)	1/7	0.08591991289942771	0.8804203123007623	0	0	11.204481792717086	27.49960405560182	MTAP
membrane invagination (GO:0010324)	1/7	0.08591991289942771	0.8786559429374341	0	0	11.204481792717086	27.49960405560182	SNX3
leucine metabolic process (GO:0006551)	1/7	0.08591991289942771	0.8768986310515593	0	0	11.204481792717086	27.49960405560182	BCAT2
positive regulation of DNA metabolic process (GO:0051054)	3/82	0.08729410143132514	0.8891453085909226	0	0	2.8694404591104736	6.99705132014576	USP9X;UBE2N;POT1
positive regulation of intracellular signal transduction (GO:1902533)	10/479	0.08761643815846032	0.8906507647861016	0	0	1.6373981743010357	3.9867152129569865	FKBP1A;SLC9A3R1;LGALS1;UBE2N;TERF2IP;TXN;PARK7;BID;LACRT;S100A8
post-translational protein modification (GO:0043687)	8/357	0.08770817285071994	0.8898107476286756	0	0	1.757565771406602	4.27745845961801	LGALS1;STC2;ASB12;P4HB;UCHL3;ASB15;ASB16;ASB1
purine ribonucleoside monophosphate metabolic process (GO:0009167)	2/39	0.08823243543755867	0.8933534088052816	0	0	4.022121669180493	9.764829099435797	ATIC;PAICS
positive regulation of protein ubiquitination (GO:0031398)	3/83	0.08975584249302783	0.9069783450335069	0	0	2.8348688873139616	6.833911144768651	FKBP1A;PDCD6;UBE2N
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	3/83	0.08975584249302783	0.9051858977113063	0	0	2.8348688873139616	6.833911144768651	TERF2IP;PARK7;TXN
negative regulation of transport (GO:0051051)	2/40	0.09212365037142334	0.9272327176437343	0	0	3.9215686274509807	9.351465013925216	SNX3;RSC1A1
tRNA aminoacylation (GO:0043039)	2/40	0.09212365037142334	0.9254074563885301	0	0	3.9215686274509807	9.351465013925216	PPA2;GARS
negative regulation of cytokine secretion (GO:0050710)	2/40	0.09212365037142334	0.9235893670832481	0	0	3.9215686274509807	9.351465013925216	ANXA1;EZR
regulation of release of cytochrome c from mitochondria (GO:0090199)	2/40	0.09212365037142334	0.9217784075399477	0	0	3.9215686274509807	9.351465013925216	NOL3;BID
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	2/40	0.09212365037142334	0.9199745359009261	0	0	3.9215686274509807	9.351465013925216	GSTP1;PALM3
regulation of cholesterol biosynthetic process (GO:0045540)	2/40	0.09212365037142334	0.9181777106354947	0	0	3.9215686274509807	9.351465013925216	HMGCS1;SOD1
positive regulation of supramolecular fiber organization (GO:1902905)	3/84	0.09224645112542042	0.917609434879182	0	0	2.8011204481792715	6.675886462147455	WDR1;CFL2;PFN1
protein modification process (GO:0036211)	3/84	0.09224645112542042	0.9158242025156038	0	0	2.8011204481792715	6.675886462147455	DUSP12;UBE2N;PLAT
negative regulation of cell proliferation (GO:0008285)	8/363	0.09426041468766524	0.9340017400993316	0	0	1.7285150974990549	4.082223662237576	SLC9A3R1;GSTP1;ALDH1A2;TINF2;SOD2;S100A11;CDC73;NME1
regulation of stress-activated MAPK cascade (GO:0032872)	2/41	0.09606405308420869	0.950028804047901	0	0	3.825920612147298	8.963137600685531	IGBP1;GSTP1
regulation of peptidyl-serine phosphorylation (GO:0033135)	3/86	0.0973126531387741	0.960515413862987	0	0	2.735978112175103	6.374353640790032	TERF2IP;PARK7;TXN
regulation of stress-activated protein kinase signaling cascade (GO:0070302)	1/8	0.09757849431533867	0.9612800318362418	0	0	9.803921568627452	22.814687793846783	GSTP1
lipoprotein transport (GO:0042953)	1/8	0.09757849431533867	0.9594278545109312	0	0	9.803921568627452	22.814687793846783	UNC119
regulation of amyloid precursor protein catabolic process (GO:1902991)	1/8	0.09757849431533867	0.9575828009445639	0	0	9.803921568627452	22.814687793846783	FKBP1A
myelin maintenance (GO:0043217)	1/8	0.09757849431533867	0.9557448301174151	0	0	9.803921568627452	22.814687793846783	SOD1
negative regulation of protein homooligomerization (GO:0032463)	1/8	0.09757849431533867	0.9539139013240867	0	0	9.803921568627452	22.814687793846783	PEX5
negative regulation of interleukin-1 production (GO:0032692)	1/8	0.09757849431533867	0.9520899741705033	0	0	9.803921568627452	22.814687793846783	GSTP1
endodermal cell fate commitment (GO:0001711)	1/8	0.09757849431533867	0.9502730085709413	0	0	9.803921568627452	22.814687793846783	CDC73
amyloid fibril formation (GO:1990000)	1/8	0.09757849431533867	0.948462964745092	0	0	9.803921568627452	22.814687793846783	FKBP1A
lagging strand elongation (GO:0006273)	1/8	0.09757849431533867	0.9466598032151583	0	0	9.803921568627452	22.814687793846783	LIG4
SMAD protein complex assembly (GO:0007183)	1/8	0.09757849431533867	0.9448634848029853	0	0	9.803921568627452	22.814687793846783	FKBP1A
negative regulation of T-helper cell differentiation (GO:0045623)	1/8	0.09757849431533867	0.9430739706272221	0	0	9.803921568627452	22.814687793846783	ANXA1
establishment of Golgi localization (GO:0051683)	1/8	0.09757849431533867	0.9412912221005165	0	0	9.803921568627452	22.814687793846783	SLC9A3R1
regulation of ATP biosynthetic process (GO:2001169)	1/8	0.09757849431533867	0.939515200926742	0	0	9.803921568627452	22.814687793846783	ENO1
cellular response to UV-B (GO:0071493)	1/8	0.09757849431533867	0.9377458690982547	0	0	9.803921568627452	22.814687793846783	CRIP1
positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)	1/8	0.09757849431533867	0.9359831888931828	0	0	9.803921568627452	22.814687793846783	GSTO1
insulin metabolic process (GO:1901142)	1/8	0.09757849431533867	0.9342271228727453	0	0	9.803921568627452	22.814687793846783	IDE
negative regulation of calcium ion transmembrane transport (GO:1903170)	1/8	0.09757849431533867	0.9324776338786016	0	0	9.803921568627452	22.814687793846783	FKBP1B
kynurenine metabolic process (GO:0070189)	1/8	0.09757849431533867	0.9307346850302304	0	0	9.803921568627452	22.814687793846783	KYNU
positive regulation of tumor necrosis factor biosynthetic process (GO:0042535)	1/8	0.09757849431533867	0.9289982397223382	0	0	9.803921568627452	22.814687793846783	HSPB1
regulation of protein ADP-ribosylation (GO:0010835)	1/8	0.09757849431533867	0.9272682616222966	0	0	9.803921568627452	22.814687793846783	TINF2
positive regulation of mRNA 3'-end processing (GO:0031442)	1/8	0.09757849431533867	0.9255447146676082	0	0	9.803921568627452	22.814687793846783	CDC73
fatty acid alpha-oxidation (GO:0001561)	1/8	0.09757849431533867	0.9238275630634012	0	0	9.803921568627452	22.814687793846783	PECR
alpha-amino acid biosynthetic process (GO:1901607)	1/8	0.09757849431533867	0.9221167712799505	0	0	9.803921568627452	22.814687793846783	BCAT2
cellular biogenic amine catabolic process (GO:0042402)	1/8	0.09757849431533867	0.9204123040502278	0	0	9.803921568627452	22.814687793846783	ALDH7A1
negative regulation of exocytosis (GO:0045920)	1/8	0.09757849431533867	0.9187141263674783	0	0	9.803921568627452	22.814687793846783	ANXA1
pyrimidine nucleobase metabolic process (GO:0006206)	1/8	0.09757849431533867	0.9170222034828237	0	0	9.803921568627452	22.814687793846783	ALDH6A1
