Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
hemopoiesis (GO:0030097)	5/76	0.015290556040610536	0.28581577829756616	0	0	3.4354816545279645	14.362099400199329	TGFB2;GLRX5;PGM3;AHSP;INHBA
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	5/76	0.015290556040610536	0.28477265501910787	0	0	3.4354816545279645	14.362099400199329	FGB;LGALS3;GPX1;GSTP1;PARK7
negative regulation of endocytosis (GO:0045806)	3/28	0.01601163044029713	0.2971176368612227	0	0	5.594927265945542	23.13189062825137	SNX3;LGALS3;UNC119
cellular response to hydrogen peroxide (GO:0070301)	3/28	0.01601163044029713	0.29604112368418933	0	0	5.594927265945542	23.13189062825137	PPIF;PARK7;FXN
carboxylic acid catabolic process (GO:0046395)	3/28	0.01601163044029713	0.29497238316547386	0	0	5.594927265945542	23.13189062825137	ABHD10;ACOT8;GNPDA2
negative regulation of JNK cascade (GO:0046329)	3/28	0.01601163044029713	0.29391133142746856	0	0	5.594927265945542	23.13189062825137	DUSP3;AMBP;GSTP1
regulation of actin polymerization or depolymerization (GO:0008064)	3/28	0.01601163044029713	0.292857885795112	0	0	5.594927265945542	23.13189062825137	WDR1;ARHGAP18;SSH3
regulation of cell proliferation (GO:0042127)	23/740	0.016048192309859363	0.2924783048471869	0	0	1.623032954625644	6.706630335306125	EIF5A;APP;TGFB2;TSLP;PDCD5;REG1A;COX17;LAMC2;INHBA;SOD2;NME1;ZFP36L1;ACE2;SLC9A3R1;FABP3;CAPNS1;ALDH1A2;CDK2;MVD;CAPN1;LACRT;FXN;S100A11
response to endoplasmic reticulum stress (GO:0034976)	6/106	0.01631113896672254	0.29621260550599693	0	0	2.9558106310655696	12.165841762757692	PDIA3;UFM1;UBA5;UFC1;PDIA6;PDIA4
positive regulation of secretion by cell (GO:1903532)	4/52	0.017409369712028503	0.3150355093634094	0	0	4.016870857601928	16.271326485229537	FGB;TGFB2;DNM1L;PPIA
coenzyme biosynthetic process (GO:0009108)	3/29	0.017610731496159857	0.3175532255296953	0	0	5.401998739533627	21.820006223047315	SPR;RFK;ACAT1
carbohydrate derivative biosynthetic process (GO:1901137)	3/29	0.017610731496159857	0.31643508036937945	0	0	5.401998739533627	21.820006223047315	G6PD;RRM1;TPI1
positive regulation by host of viral process (GO:0044794)	2/11	0.01794476894604306	0.32130581028651833	0	0	9.494422027059104	38.17191198802502	CFL1;PPIB
positive regulation of superoxide anion generation (GO:0032930)	2/11	0.01794476894604306	0.32018236339740463	0	0	9.494422027059104	38.17191198802502	GSTP1;SOD1
regulation of hydrogen peroxide-induced cell death (GO:1903205)	2/11	0.01794476894604306	0.31906674540647295	0	0	9.494422027059104	38.17191198802502	TXN;PARK7
T cell differentiation in thymus (GO:0033077)	2/11	0.01794476894604306	0.31795887476270046	0	0	9.494422027059104	38.17191198802502	LIG4;ZFP36L1
modulation by host of viral process (GO:0044788)	2/11	0.01794476894604306	0.3168586710437984	0	0	9.494422027059104	38.17191198802502	CFL1;PPIB
positive regulation of actin filament depolymerization (GO:0030836)	2/11	0.01794476894604306	0.3157660549367508	0	0	9.494422027059104	38.17191198802502	WDR1;CFL2
negative regulation of heart contraction (GO:0045822)	2/11	0.01794476894604306	0.3146809482187551	0	0	9.494422027059104	38.17191198802502	FKBP1B;SRI
heart process (GO:0003015)	2/11	0.01794476894604306	0.3136032737385539	0	0	9.494422027059104	38.17191198802502	GPX1;SOD1
glycerol metabolic process (GO:0006071)	2/11	0.01794476894604306	0.31253295539814924	0	0	9.494422027059104	38.17191198802502	TPI1;GOT1
response to thyroid hormone (GO:0097066)	2/11	0.01794476894604306	0.3114699181348902	0	0	9.494422027059104	38.17191198802502	RDX;CTSB
aspartate family amino acid biosynthetic process (GO:0009067)	2/11	0.01794476894604306	0.3104140879039245	0	0	9.494422027059104	38.17191198802502	GOT1;ASNS
UDP-N-acetylglucosamine biosynthetic process (GO:0006048)	2/11	0.01794476894604306	0.30936539166100585	0	0	9.494422027059104	38.17191198802502	GNPDA2;PGM3
negative regulation of cation channel activity (GO:2001258)	3/30	0.0192956040257538	0.3315335600788607	0	0	5.221932114882507	20.615550807839746	GSTO1;FKBP1B;SRI
negative regulation of DNA biosynthetic process (GO:2000279)	3/30	0.0192956040257538	0.3304210313537639	0	0	5.221932114882507	20.615550807839746	TINF2;POT1;TERF1
regulation of developmental growth (GO:0048638)	3/30	0.0192956040257538	0.32931594429238004	0	0	5.221932114882507	20.615550807839746	APP;AGR2;SOD1
negative regulation of cell death (GO:0060548)	5/81	0.01964133296082536	0.3340990736636394	0	0	3.2234148857299423	12.668404437556228	TIGAR;AGR2;HTRA2;TXNDC12;PARK7
positive regulation of binding (GO:0051099)	5/81	0.01964133296082536	0.3329891099637602	0	0	3.2234148857299423	12.668404437556228	FKBP1A;APP;EPB41;TXN;NME1
positive regulation of cell cycle (GO:0045787)	5/82	0.02059917309753367	0.34807145800236533	0	0	3.184104948099089	12.362301295576298	APP;TGFB2;DUSP3;CKS2;ASNS
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	4/55	0.020980534710437454	0.35334544101439713	0	0	3.7977688108236407	14.675187048332145	PDCD6;PDCD5;HTRA2;CYCS
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	3/31	0.021066474304186712	0.3536257183363974	0	0	5.05348269182178	19.506809050801824	FGB;GPX1;PARK7
positive regulation of protein depolymerization (GO:1901881)	2/12	0.021264138739543616	0.3557734425832494	0	0	8.703220191470843	33.51377939435515	WDR1;CFL2
positive regulation of lyase activity (GO:0051349)	2/12	0.021264138739543616	0.3546107842741538	0	0	8.703220191470843	33.51377939435515	PARK7;FXN
establishment of apical/basal cell polarity (GO:0035089)	2/12	0.021264138739543616	0.35345570028629014	0	0	8.703220191470843	33.51377939435515	SLC9A3R1;MSN
cellular modified amino acid catabolic process (GO:0042219)	2/12	0.021264138739543616	0.35230811684380214	0	0	8.703220191470843	33.51377939435515	ALDH4A1;GOT2
amino sugar biosynthetic process (GO:0046349)	2/12	0.021264138739543616	0.3511679611258611	0	0	8.703220191470843	33.51377939435515	GNPDA2;PGM3
UDP-N-acetylglucosamine metabolic process (GO:0006047)	2/12	0.021264138739543616	0.3500351612512615	0	0	8.703220191470843	33.51377939435515	GNPDA2;PGM3
Golgi localization (GO:0051645)	2/12	0.021264138739543616	0.34890964626331533	0	0	8.703220191470843	33.51377939435515	SLC9A3R1;ARCN1
epithelial structure maintenance (GO:0010669)	2/12	0.021264138739543616	0.3477913461150355	0	0	8.703220191470843	33.51377939435515	STRAP;LACRT
cellular response to arsenic-containing substance (GO:0071243)	2/12	0.021264138739543616	0.34668019165460406	0	0	8.703220191470843	33.51377939435515	GSTO1;PPIF
lysine catabolic process (GO:0006554)	2/12	0.021264138739543616	0.34557611461111803	0	0	8.703220191470843	33.51377939435515	ALDH7A1;DLD
plasminogen activation (GO:0031639)	2/12	0.021264138739543616	0.34447904758060655	0	0	8.703220191470843	33.51377939435515	FGB;PGK1
lysine metabolic process (GO:0006553)	2/12	0.021264138739543616	0.3433889240123135	0	0	8.703220191470843	33.51377939435515	ALDH7A1;DLD
negative regulation of neuron death (GO:1901215)	5/83	0.021587023475382806	0.34750340944756614	0	0	3.145742237881028	12.066006825795746	LIG4;HTRA2;PARK7;SOD2;SOD1
granulocyte chemotaxis (GO:0071621)	4/56	0.022263320724463402	0.3572632882293608	0	0	3.7299515106303613	14.191774581366127	LGALS3;TGFB2;ANXA1;S100A8
positive regulation of protein transport (GO:0051222)	4/56	0.022263320724463402	0.3561433406173566	0	0	3.7299515106303613	14.191774581366127	FGB;TGFB2;DNM1L;PPIA
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	3/32	0.022923451169618227	0.36555741037050565	0	0	4.895561357702349	18.483656122128625	GSTO1;FKBP1B;SRI
oxoacid metabolic process (GO:0043436)	3/32	0.022923451169618227	0.3644186022385103	0	0	4.895561357702349	18.483656122128625	MINPP1;PPA2;PPA1
negative regulation of receptor activity (GO:2000272)	3/32	0.022923451169618227	0.3632868674489497	0	0	4.895561357702349	18.483656122128625	GSTO1;FKBP1B;SRI
purine ribonucleoside triphosphate metabolic process (GO:0009205)	3/32	0.022923451169618227	0.36216214030514493	0	0	4.895561357702349	18.483656122128625	MYH8;AK3;AK4
aminoglycan catabolic process (GO:0006026)	3/32	0.022923451169618227	0.3610443559214871	0	0	4.895561357702349	18.483656122128625	GPC1;AGRN;GNS
regulation of macroautophagy (GO:0016241)	6/116	0.02425583648695303	0.38085394951668095	0	0	2.7009993697668135	10.045281382955922	UCHL1;CAPNS1;CAPN1;LACRT;GAPDH;PAFAH1B2
regulation of superoxide anion generation (GO:0032928)	2/13	0.02481624689328319	0.38845799968228256	0	0	8.033741715203856	29.694771830823885	GSTP1;SOD1
regulation of NMDA receptor activity (GO:2000310)	2/13	0.02481624689328319	0.38727005472912573	0	0	8.033741715203856	29.694771830823885	APP;CAPN1
renal absorption (GO:0070293)	2/13	0.02481624689328319	0.38608935334275646	0	0	8.033741715203856	29.694771830823885	SLC9A3R1;HBB
tetrahydrofolate metabolic process (GO:0046653)	2/13	0.02481624689328319	0.38491582947241376	0	0	8.033741715203856	29.694771830823885	MTHFD2;TYMS
nucleotide metabolic process (GO:0009117)	2/13	0.02481624689328319	0.38374941786795186	0	0	8.033741715203856	29.694771830823885	PARK7;REXO2
regulation of leukocyte migration (GO:0002685)	2/13	0.02481624689328319	0.3825900540677466	0	0	8.033741715203856	29.694771830823885	ANXA1;MSN
positive regulation of organelle organization (GO:0010638)	3/33	0.02486653185829953	0.38221057853283885	0	0	4.747211013529552	17.537301123680205	ANXA1;HTRA2;LIG4
positive regulation of DNA binding (GO:0043388)	3/34	0.026895607673093784	0.41215701488227496	0	0	4.607587160190447	16.660078125793255	TXN;PARK7;NME1
positive regulation of protein binding (GO:0032092)	4/60	0.027866265160736616	0.4257531470516136	0	0	3.4812880765883376	12.464189576226026	FKBP1A;APP;EPB41;PARK7
regulation of neuron apoptotic process (GO:0043523)	5/89	0.028160811900063924	0.4289690242567946	0	0	2.933669727462082	10.472684355999395	TGFB2;LIG4;PARK7;SOD2;SOD1
negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	2/14	0.028591011055493297	0.4342259804053044	0	0	7.459903021260723	26.51744057678114	TXN;PARK7
nucleoside salvage (GO:0043174)	2/14	0.028591011055493297	0.43293747601241034	0	0	7.459903021260723	26.51744057678114	PUDP;HPRT1
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	2/14	0.028591011055493297	0.43165659590586475	0	0	7.459903021260723	26.51744057678114	PMPCB;CYCS
regulation of secretion (GO:0051046)	2/14	0.028591011055493297	0.430383272614107	0	0	7.459903021260723	26.51744057678114	OAS2;LACRT
acyl-CoA biosynthetic process (GO:0071616)	2/14	0.028591011055493297	0.42911743945935965	0	0	7.459903021260723	26.51744057678114	ACLY;ACAT1
modified amino acid transport (GO:0072337)	2/14	0.028591011055493297	0.4278590305459891	0	0	7.459903021260723	26.51744057678114	SLC9A3R1;SLC25A32
copper ion transport (GO:0006825)	2/14	0.028591011055493297	0.426607980749071	0	0	7.459903021260723	26.51744057678114	CCS;COX17
response to ethanol (GO:0045471)	2/14	0.028591011055493297	0.42536422570315535	0	0	7.459903021260723	26.51744057678114	GOT2;SOD1
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	2/14	0.028591011055493297	0.4241277017912276	0	0	7.459903021260723	26.51744057678114	TXNDC12;PARK7
purine-containing compound catabolic process (GO:0072523)	2/14	0.028591011055493297	0.4228983461338617	0	0	7.459903021260723	26.51744057678114	GPX1;GDA
negative regulation of protein kinase B signaling (GO:0051898)	3/35	0.029010469397343336	0.4278625009671764	0	0	4.475941812756434	15.845274899413363	SLC9A3R1;PDCD6;THEM4
regulation of mitochondrial membrane potential (GO:0051881)	3/35	0.029010469397343336	0.4266294678231788	0	0	4.475941812756434	15.845274899413363	PPA2;PARK7;SOD1
sulfur compound catabolic process (GO:0044273)	3/35	0.029010469397343336	0.42540352107656043	0	0	4.475941812756434	15.845274899413363	GPC1;GNS;ACAT1
diterpenoid metabolic process (GO:0016101)	4/62	0.030954809560912896	0.4526143071327751	0	0	3.3689884612145202	11.7079993065164	PECR;GPC1;ALDH1A1;AGRN
cellular protein catabolic process (GO:0044257)	4/62	0.030954809560912896	0.45132112339811004	0	0	3.3689884612145202	11.7079993065164	HTRA2;IDE;CTSC;CTSB
regulation of blood circulation (GO:1903522)	3/36	0.0312108125690936	0.4537571981198993	0	0	4.351610095735421	15.086991677553895	ACE2;CELF2;SRI
negative regulation of macromolecule metabolic process (GO:0010605)	6/124	0.032219096998371506	0.46708537495082325	0	0	2.52674134591089	8.679851581943959	APP;TGFB2;MAP2K2;SNX12;ANXA7;PARK7
negative regulation of neuron apoptotic process (GO:0043524)	4/63	0.03257162091283397	0.4708583045841126	0	0	3.3155124538936547	11.353355361206376	LIG4;PARK7;SOD2;SOD1
regulation of B cell differentiation (GO:0045577)	2/15	0.03257864789943442	0.4696294921774402	0	0	6.962576153176675	23.84054431754636	INHBA;ZFP36L1
pyrimidine nucleoside biosynthetic process (GO:0046134)	2/15	0.03257864789943442	0.4683065921994756	0	0	6.962576153176675	23.84054431754636	PUDP;UMPS
protein localization to chromosome, telomeric region (GO:0070198)	2/15	0.03257864789943442	0.4669911242438591	0	0	6.962576153176675	23.84054431754636	TINF2;POT1
lipoxygenase pathway (GO:0019372)	2/15	0.03257864789943442	0.4656830258566214	0	0	6.962576153176675	23.84054431754636	GPX1;GPX4
glycerophospholipid catabolic process (GO:0046475)	2/15	0.03257864789943442	0.4643822352816029	0	0	6.962576153176675	23.84054431754636	PNPLA8;PRDX6
protein targeting to peroxisome (GO:0006625)	2/15	0.03257864789943442	0.46308869145073495	0	0	6.962576153176675	23.84054431754636	PEX5;LONP2
cellular response to corticosteroid stimulus (GO:0071384)	2/15	0.03257864789943442	0.4618023339744829	0	0	6.962576153176675	23.84054431754636	ANXA1;ZFP36L1
extracellular matrix organization (GO:0030198)	9/229	0.03285610993982034	0.4644452327504244	0	0	2.0522877307398497	7.009830003535187	FGB;APP;TGFB2;SPARC;CAPNS1;LAMC2;CAPN1;A2M;AGRN
proteolysis involved in cellular protein catabolic process (GO:0051603)	5/93	0.033177933664363925	0.4676988825669865	0	0	2.8074903843454337	9.56194804093398	PDCD6IP;ISG15;IDE;CTSC;CTSB
protein dephosphorylation (GO:0006470)	6/125	0.03332061107989731	0.46841619377607707	0	0	2.506527415143603	8.526151324371018	DUSP4;DUSP12;DUSP3;SSU72;PHPT1;DUSP13
positive regulation of cell adhesion (GO:0045785)	4/64	0.03423700086617536	0.47997641598926605	0	0	3.2637075718015667	11.013212542657342	TGFB2;AGR2;RSU1;TGM2
apoptotic process (GO:0006915)	9/231	0.034442677006252226	0.48153693359700034	0	0	2.034519005798379	6.853193597119291	EIF5A;APP;DIABLO;RFK;CSE1L;PPIF;LIG4;DNM1L;GAPDH
respiratory electron transport chain (GO:0022904)	5/94	0.03451351314968651	0.4812089005542357	0	0	2.7776234653630354	9.350603705725803	ALDH5A1;NDUFAB1;PMPCB;CYCS;ETFA
T cell differentiation (GO:0030217)	3/38	0.035866279261644415	0.498707419815181	0	0	4.122577985433558	13.719765238021838	ANXA1;LIG4;ZFP36L1
regulation of heart contraction (GO:0008016)	5/95	0.035881963018903174	0.49756972088441	0	0	2.748385323622372	9.145308595894859	ACE2;TGFB2;CELF2;FKBP1B;SRI
protein deacylation (GO:0035601)	2/16	0.036769665455347364	0.508497568614194	0	0	6.527415143603133	21.560588002707192	LYPLA2;LYPLAL1
guanosine-containing compound metabolic process (GO:1901068)	2/16	0.036769665455347364	0.5071232508611827	0	0	6.527415143603133	21.560588002707192	AK3;AK4
negative regulation of DNA replication (GO:0008156)	2/16	0.036769665455347364	0.5057563418292119	0	0	6.527415143603133	21.560588002707192	TERF1;S100A11
linoleic acid metabolic process (GO:0043651)	2/16	0.036769665455347364	0.5043967817705312	0	0	6.527415143603133	21.560588002707192	PNPLA8;GSTP1
programmed necrotic cell death (GO:0097300)	2/16	0.036769665455347364	0.5030445115781169	0	0	6.527415143603133	21.560588002707192	PPIF;DNM1L
positive regulation of mitochondrion organization (GO:0010822)	6/128	0.03677052641790766	0.5017112200817722	0	0	2.4477806788511747	8.085163186845442	NPEPPS;PDCD5;PPIF;HTRA2;PARK7;DNM1L
protein localization to nucleus (GO:0034504)	5/96	0.03728343522440749	0.5073529865337372	0	0	2.7197563098346387	8.945839172194646	PDIA3;RANBP1;CSE1L;HIKESHI;NXT2
regulation of cell death (GO:0010941)	5/96	0.03728343522440749	0.5060036434844453	0	0	2.7197563098346387	8.945839172194646	AGR2;HBB;HTRA2;TXNDC12;PARK7
signal transduction by p53 class mediator (GO:0072331)	3/39	0.038320362184482155	0.5186971040514919	0	0	4.016870857601928	13.102124419946971	HINT1;TRIAP1;NDRG1
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	3/39	0.038320362184482155	0.5173248894905091	0	0	4.016870857601928	13.102124419946971	FGB;LGALS3;GPX1
positive regulation of reactive oxygen species metabolic process (GO:2000379)	3/39	0.038320362184482155	0.5159599161673152	0	0	4.016870857601928	13.102124419946971	ACE2;GSTP1;SOD1
regulation of mitotic cell cycle (GO:0007346)	7/165	0.03993398195642318	0.5362713419042828	0	0	2.215365139647124	7.134644663713068	APP;SLC9A3R1;MAP2K2;DUSP3;CKS2;ASNS;TNIK
positive regulation of macromolecule metabolic process (GO:0010604)	10/276	0.04065711682735593	0.5445492576640348	0	0	1.8920043894501835	6.059298033466846	APP;MTPN;FUBP1;EPHX2;RDX;PDCD5;AGR2;MSN;PARK7;INHBA
negative regulation of transport (GO:0051051)	3/40	0.04085785458109328	0.5458053191814634	0	0	3.9164490861618795	12.523457692763781	SNX3;LGALS3;SNX12
tRNA aminoacylation (GO:0043039)	3/40	0.04085785458109328	0.5443802400191097	0	0	3.9164490861618795	12.523457692763781	PPA2;PPA1;HARS
regulation of cholesterol biosynthetic process (GO:0045540)	3/40	0.04085785458109328	0.5429625831440599	0	0	3.9164490861618795	12.523457692763781	HMGCS1;MVD;SOD1
regulation of cellular protein catabolic process (GO:1903362)	2/17	0.041154855535212566	0.5454889033667265	0	0	6.143449546920595	19.600143528334158	RDX;MSN
positive regulation of nitrogen compound metabolic process (GO:0051173)	2/17	0.041154855535212566	0.544075719679248	0	0	6.143449546920595	19.600143528334158	MTPN;APP
regulation of lipid catabolic process (GO:0050994)	2/17	0.041154855535212566	0.54266983926664	0	0	6.143449546920595	19.600143528334158	TYSND1;LONP2
negative regulation of interleukin-8 production (GO:0032717)	2/17	0.041154855535212566	0.5412712056602828	0	0	6.143449546920595	19.600143528334158	ANXA1;ANXA4
negative regulation of phosphoprotein phosphatase activity (GO:0032515)	2/17	0.041154855535212566	0.5398797629722101	0	0	6.143449546920595	19.600143528334158	FKBP1A;FKBP1B
virion assembly (GO:0019068)	2/17	0.041154855535212566	0.5384954558876659	0	0	6.143449546920595	19.600143528334158	PDCD6IP;PPIA
nucleotide catabolic process (GO:0009166)	2/17	0.041154855535212566	0.5371182296577742	0	0	6.143449546920595	19.600143528334158	GPX1;GDA
defense response to fungus (GO:0050832)	2/17	0.041154855535212566	0.5357480300923206	0	0	6.143449546920595	19.600143528334158	GAPDH;S100A8
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	2/17	0.041154855535212566	0.5343848035526456	0	0	6.143449546920595	19.600143528334158	GSTO1;FKBP1B
nucleobase-containing compound biosynthetic process (GO:0034654)	2/17	0.041154855535212566	0.5330284969446439	0	0	6.143449546920595	19.600143528334158	HPRT1;TYMS
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	4/68	0.0413861180089174	0.5346667346822924	0	0	3.0717247734602977	9.782859063662645	IGBP1;GPX1;PARK7;TRIAP1
cellular response to hypoxia (GO:0071456)	6/132	0.04171466576837006	0.5375503520605869	0	0	2.373605506764776	7.5407133038810565	NPEPPS;TIGAR;ACAA2;PGK1;NDRG1;ZFP36L1
cellular response to transforming growth factor beta stimulus (GO:0071560)	5/100	0.04322211921646559	0.5555729832786497	0	0	2.6109660574412534	8.20209633386255	FKBP1A;TGFB2;PDCD5;ZFP36L1;UBE2M
regulation of cholesterol metabolic process (GO:0090181)	3/41	0.04347804799791918	0.5574584897823658	0	0	3.820925937718907	11.980509884693348	HMGCS1;EPHX2;MVD
regulation of calcium-mediated signaling (GO:0050848)	3/41	0.04347804799791918	0.5560613507102294	0	0	3.820925937718907	11.980509884693348	FKBP1A;FKBP1B;LACRT
telomere organization (GO:0032200)	3/41	0.04347804799791918	0.5546711973334539	0	0	3.820925937718907	11.980509884693348	TINF2;POT1;TERF1
intrinsic apoptotic signaling pathway (GO:0097193)	5/101	0.04479051559449702	0.5699900276277263	0	0	2.5851149083576765	8.028743550019241	HINT1;DIABLO;HTRA2;CYCS;CRIP1
glucan catabolic process (GO:0009251)	2/18	0.045725286451397985	0.5804381511479699	0	0	5.802146794313896	17.900225239737615	PGM2;PGM1
porphyrin-containing compound biosynthetic process (GO:0006779)	2/18	0.045725286451397985	0.5789978579689428	0	0	5.802146794313896	17.900225239737615	SUCLA2;FXN
iron-sulfur cluster assembly (GO:0016226)	2/18	0.045725286451397985	0.5775646949541681	0	0	5.802146794313896	17.900225239737615	NFU1;FXN
glucan biosynthetic process (GO:0009250)	2/18	0.045725286451397985	0.5761386092876146	0	0	5.802146794313896	17.900225239737615	PGM2;PGM1
release of cytochrome c from mitochondria (GO:0001836)	2/18	0.045725286451397985	0.5747195486736058	0	0	5.802146794313896	17.900225239737615	SOD2;DNM1L
regulation of mitochondrial membrane permeability (GO:0046902)	2/18	0.045725286451397985	0.5733074613304273	0	0	5.802146794313896	17.900225239737615	PPIF;THEM4
positive regulation of metabolic process (GO:0009893)	2/18	0.045725286451397985	0.5719022959840292	0	0	5.802146794313896	17.900225239737615	PYURF;ACLY
negative regulation of protein dephosphorylation (GO:0035308)	2/18	0.045725286451397985	0.5705040018618188	0	0	5.802146794313896	17.900225239737615	FKBP1A;FKBP1B
insulin secretion (GO:0030073)	2/18	0.045725286451397985	0.5691125286865462	0	0	5.802146794313896	17.900225239737615	PARK7;RAB11FIP5
heart trabecula morphogenesis (GO:0061384)	2/18	0.045725286451397985	0.5677278266702772	0	0	5.802146794313896	17.900225239737615	FKBP1A;TGFB2
glycogen catabolic process (GO:0005980)	2/18	0.045725286451397985	0.5663498465084561	0	0	5.802146794313896	17.900225239737615	PGM2;PGM1
glycogen biosynthetic process (GO:0005978)	2/18	0.045725286451397985	0.5649785393740531	0	0	5.802146794313896	17.900225239737615	PGM2;PGM1
negative regulation of protein transport (GO:0051224)	2/18	0.045725286451397985	0.5636138569117969	0	0	5.802146794313896	17.900225239737615	SNX3;SNX12
establishment of epithelial cell polarity (GO:0090162)	2/18	0.045725286451397985	0.5622557512324914	0	0	5.802146794313896	17.900225239737615	SLC9A3R1;MSN
regulation of cation channel activity (GO:2001257)	4/71	0.047260745898691406	0.579739390194765	0	0	2.9419335858492994	8.979002609414257	FKBP1A;APP;FKBP1B;CAPN1
response to insulin (GO:0032868)	4/71	0.047260745898691406	0.5783491278681588	0	0	2.9419335858492994	8.979002609414257	PKM;GOT1;ZFP36L1;PCK2
protein import into nucleus (GO:0006606)	5/103	0.04802833121263957	0.5863363018614827	0	0	2.534918502370149	7.695921844905897	PDIA3;RANBP1;CSE1L;HIKESHI;NXT2
lipid biosynthetic process (GO:0008610)	4/72	0.049316442213117345	0.6006248320132167	0	0	2.901073397156948	8.730773832567696	ACLY;NDUFAB1;ACSM5;MVD
negative regulation of lymphocyte activation (GO:0051250)	2/19	0.05047229579547837	0.6132383939150622	0	0	5.496770647244744	16.415174887152194	LGALS3;DUSP3
cellular polysaccharide catabolic process (GO:0044247)	2/19	0.05047229579547837	0.611781770651606	0	0	5.496770647244744	16.415174887152194	PGM2;PGM1
endothelial cell development (GO:0001885)	2/19	0.05047229579547837	0.6103320508159387	0	0	5.496770647244744	16.415174887152194	RDX;MSN
purine ribonucleotide catabolic process (GO:0009154)	2/19	0.05047229579547837	0.6088891854475794	0	0	5.496770647244744	16.415174887152194	HINT1;HPRT1
folic acid metabolic process (GO:0046655)	2/19	0.05047229579547837	0.6074531260479389	0	0	5.496770647244744	16.415174887152194	MTHFD2;SLC25A32
fatty-acyl-CoA metabolic process (GO:0035337)	2/19	0.05047229579547837	0.6060238245748849	0	0	5.496770647244744	16.415174887152194	ACLY;THEM4
inorganic anion transport (GO:0015698)	3/44	0.0518267608908523	0.620826199122111	0	0	3.560408260147163	10.538269559473395	CLIC4;CLIC3;CLIC1
negative regulation of immune response (GO:0050777)	3/44	0.0518267608908523	0.6193722735972349	0	0	3.560408260147163	10.538269559473395	LGALS3;TGFB2;AMBP
positive regulation of epithelial cell migration (GO:0010634)	4/74	0.05357344550199457	0.638750683169809	0	0	2.822666008044598	8.261101555021366	TGFB2;SPARC;ANXA3;PDCD6
protein polymerization (GO:0051258)	3/45	0.05476938279721232	0.6514875534129941	0	0	3.4812880765883376	10.111832721475205	FGB;GPX4;MSRB2
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	2/20	0.055387483473726164	0.6573077399219176	0	0	5.221932114882507	15.109146949514823	TXNDC12;PARK7
phosphatidylethanolamine metabolic process (GO:0046337)	2/20	0.055387483473726164	0.6557826639592218	0	0	5.221932114882507	15.109146949514823	PHOSPHO1;PNPLA8
inactivation of MAPK activity (GO:0000188)	2/20	0.055387483473726164	0.6542646485333903	0	0	5.221932114882507	15.109146949514823	DUSP4;DUSP3
telomere maintenance via telomerase (GO:0007004)	2/20	0.055387483473726164	0.6527536447261538	0	0	5.221932114882507	15.109146949514823	POT1;TERF1
retinoid metabolic process (GO:0001523)	4/75	0.05577445487639344	0.6557996387885616	0	0	2.7850304612706704	8.038821409449403	ALDH1A2;GPC1;ALDH1A1;AGRN
regulation of actin cytoskeleton organization (GO:0032956)	4/75	0.05577445487639344	0.6542920534120361	0	0	2.7850304612706704	8.038821409449403	ARHGDIA;RDX;ARHGAP18;PHPT1
purine ribonucleotide biosynthetic process (GO:0009152)	4/75	0.05577445487639344	0.6527913835647609	0	0	2.7850304612706704	8.038821409449403	IMPDH2;GMPS;ALDOA;ACAT1
nucleocytoplasmic transport (GO:0006913)	3/46	0.05779022892356772	0.6748364718466043	0	0	3.40560790101033	9.709168693471193	EIF5A;RGS14;NXT2
positive regulation of protein localization to cell periphery (GO:1904377)	3/46	0.05779022892356772	0.6732957493081418	0	0	3.40560790101033	9.709168693471193	EPB41;AGR2;PLS1
regulation of fibroblast proliferation (GO:0048145)	3/46	0.05779022892356772	0.6717620460067565	0	0	3.40560790101033	9.709168693471193	GSTP1;S100A6;LIG4
water-soluble vitamin metabolic process (GO:0006767)	4/77	0.060320558202586354	0.6995813829722686	0	0	2.7126920077311723	7.617462415797626	GSTO1;MTHFD2;RFK;SLC25A32
cellular response to insulin stimulus (GO:0032869)	5/110	0.060424943711119845	0.6992029200858153	0	0	2.373605506764776	6.661175608693451	PKM;GOT1;IDE;ZFP36L1;PCK2
epoxygenase P450 pathway (GO:0019373)	2/21	0.06046270490946924	0.6980569754593248	0	0	4.973268680840482	13.953641933630541	EPHX2;CYP4F12
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	2/21	0.06046270490946924	0.6964812260790555	0	0	4.973268680840482	13.953641933630541	GSTO1;FKBP1B
establishment of endothelial barrier (GO:0061028)	2/21	0.06046270490946924	0.6949125746689675	0	0	4.973268680840482	13.953641933630541	RDX;MSN
