Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chagas disease (American trypanosomiasis)	1/103	0.8642196796912766	1.0	0	0	0.5069837004740297	0.07398326122054173	TGFB2
Toll-like receptor signaling pathway	1/104	0.8668332991123537	1.0	0	0	0.502108857200241	0.0717556707748916	MAP2K2
Parathyroid hormone synthesis, secretion and action	1/106	0.8719109554220338	1.0	0	0	0.4926351051775949	0.06752449659046665	SLC9A3R1
Insulin resistance	1/108	0.8767954832568204	1.0	0	0	0.4835122328594913	0.06357292050899531	PCK2
TNF signaling pathway	1/110	0.8814942097731364	1.0	0	0	0.4747211013529551	0.05987982234633315	DNM1L
Leukocyte transendothelial migration	1/112	0.8860141849488069	1.0	0	0	0.46624393882879517	0.0564259224193318	MSN
Serotonergic synapse	1/113	0.8882092705601128	1.0	0	0	0.46211788627278816	0.05478310437368685	APP
Sphingolipid signaling pathway	1/119	0.9005220694488398	1.0	0	0	0.43881782478004255	0.045979597899016	MAP2K2
Rap1 signaling pathway	2/206	0.9076032141569005	1.0	0	0	0.5069837004740297	0.049151048037854736	MAP2K2;RGS14
Platelet activation	1/124	0.909742664843856	1.0	0	0	0.42112355765181503	0.039835553503150836	FGB
Oocyte meiosis	1/125	0.9114818386029957	1.0	0	0	0.4177545691906005	0.03871900148222389	CDK2
Osteoclast differentiation	1/127	0.914860545107999	1.0	0	0	0.4111757570773627	0.03658791350514626	TGFB2
Relaxin signaling pathway	1/130	0.9196889322817227	1.0	0	0	0.40168708576019285	0.03362915573352275	MAP2K2
Vascular smooth muscle contraction	1/132	0.9227551325573725	1.0	0	0	0.39560091779412926	0.03180290167222535	MAP2K2
Cytokine-cytokine receptor interaction	3/294	0.922819097039404	1.0	0	0	0.5328502158043373	0.04279962606112615	TGFB2;TSLP;INHBA
Apelin signaling pathway	1/137	0.9299194042901673	1.0	0	0	0.3811629280936136	0.02769429156821548	MAP2K2
Estrogen signaling pathway	1/137	0.9299194042901673	1.0	0	0	0.3811629280936136	0.02769429156821548	MAP2K2
Ubiquitin mediated proteolysis	1/137	0.9299194042901673	1.0	0	0	0.3811629280936136	0.02769429156821548	UBE2M
Thermogenesis	2/231	0.9377393885740147	1.0	0	0	0.45211533462186204	0.029063423155535676	NDUFAB1;COX17
Cell adhesion molecules (CAMs)	1/145	0.9400290710740398	1.0	0	0	0.36013324930224183	0.022272252641324142	HLA-B
Breast cancer	1/147	0.9423203937408744	1.0	0	0	0.35523347720289156	0.021104400095804433	MAP2K2
Phospholipase D signaling pathway	1/148	0.9434330963265812	1.0	0	0	0.3528332510055748	0.02054541908880294	MAP2K2
Retrograde endocannabinoid signaling	1/148	0.9434330963265812	1.0	0	0	0.3528332510055748	0.02054541908880294	NDUFAB1
Phagosome	1/152	0.9476738647805877	1.0	0	0	0.3435481654527965	0.018463948196429752	HLA-B
mTOR signaling pathway	1/152	0.9476738647805877	1.0	0	0	0.3435481654527965	0.018463948196429752	MAP2K2
Oxytocin signaling pathway	1/153	0.9486835428223328	1.0	0	0	0.3413027526066998	0.017979828944792487	MAP2K2
Hippo signaling pathway	1/160	0.9552275476360322	1.0	0	0	0.3263707571801567	0.014949640048039047	TGFB2
JAK-STAT signaling pathway	1/162	0.9569394354017671	1.0	0	0	0.3223414885729942	0.014187917165776932	TSLP
Calcium signaling pathway	1/188	0.9740688462339631	1.0	0	0	0.27776234653630355	0.007297731742446783	PPIF
Focal adhesion	1/199	0.9790805116625253	1.0	0	0	0.2624086489890707	0.005547686515697868	LAMC2
Herpes simplex virus 1 infection	4/492	0.9858227465400098	1.0	0	0	0.42454732641321197	0.006061988487765162	PDIA3;OAS2;HLA-B;CYCS
Ras signaling pathway	1/232	0.9890240322691757	1.0	0	0	0.22508328081390114	0.0024841649613465983	MAP2K2
