Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Thyroid hormone synthesis	2/74	0.16917687320488076	0.39177802215867125	0	0	2.7027027027027026	4.802190606319719	ATF2;CREB1
Bacterial invasion of epithelial cells	2/74	0.16917687320488076	0.3888543055753976	0	0	2.7027027027027026	4.802190606319719	SRC;CTNNB1
Adrenergic signaling in cardiomyocytes	3/145	0.1775184311280577	0.4050050132403094	0	0	2.0689655172413794	3.5765810443783863	ATF2;CREB1;MAPK1
Ras signaling pathway	4/232	0.20319744040616528	0.4601824385669037	0	0	1.7241379310344827	2.747546827212927	MAPK1;ETS1;RELA;NFKB1
Insulin secretion	2/86	0.2125388044387241	0.477824465453482	0	0	2.3255813953488373	3.601466739919243	ATF2;CREB1
Gap junction	2/88	0.21987750137078915	0.49074109001596417	0	0	2.272727272727273	3.4424652264956297	SRC;MAPK1
Endocytosis	4/244	0.22833421198526704	0.5059491891472104	0	0	1.639344262295082	2.4212211168602735	SMAD2;SMAD3;SRC;PML
Protein processing in endoplasmic reticulum	3/165	0.22878164734947307	0.5033196241688407	0	0	1.8181818181818181	2.681794973322039	HSP90AA1;DDIT3;NFE2L2
Maturity onset diabetes of the young	1/26	0.23008289572668275	0.5025924247079312	0	0	3.8461538461538463	5.6512139184241965	HNF4A
Rheumatoid arthritis	2/91	0.23092395003216945	0.5008773000697759	0	0	2.197802197802198	3.2212458094622307	JUN;FOS
Amoebiasis	2/96	0.24940679099284982	0.5371838575230612	0	0	2.083333333333333	2.893062534969043	RELA;NFKB1
Circadian rhythm	1/31	0.2678682819607093	0.5729404919715171	0	0	3.225806451612903	4.249225498422465	CREB1
Aldosterone-regulated sodium reabsorption	1/37	0.31078254425093965	0.6601449905468236	0	0	2.7027027027027026	3.158545475661251	MAPK1
Ferroptosis	1/40	0.3312915354401823	0.6988889925724394	0	0	2.5	2.7618912988356934	TP53
Homologous recombination	1/41	0.33799201003979795	0.7081737353214814	0	0	2.4390243902439024	2.6456902993025153	BRCA1
Rap1 signaling pathway	3/206	0.3397058804892811	0.7069554810182336	0	0	1.4563106796116505	1.5723423686424143	SRC;CTNNB1;MAPK1
Platelet activation	2/124	0.35246744790144924	0.7285904292191031	0	0	1.6129032258064515	1.6819306570530168	SRC;MAPK1
Vasopressin-regulated water reabsorption	1/44	0.3576952382847675	0.7344675559447226	0	0	2.272727272727273	2.3365316928219224	CREB1
Type II diabetes mellitus	1/46	0.3705054405101429	0.7557329515041326	0	0	2.1739130434782608	2.1584503263389245	MAPK1
Hedgehog signaling pathway	1/47	0.376814886705751	0.7635459546406007	0	0	2.127659574468085	2.0765983591870643	GSK3B
Nucleotide excision repair	1/47	0.376814886705751	0.7585554582050412	0	0	2.127659574468085	2.0765983591870643	DDB1
Mineral absorption	1/51	0.4014296166851454	0.8028592333702907	0	0	1.9607843137254901	1.7896530624922544	VDR
Fanconi anemia pathway	1/54	0.41925359962796727	0.8330974753897672	0	0	1.8518518518518516	1.6097764674832942	BRCA1
Pathogenic Escherichia coli infection	1/55	0.42507677491741497	0.8392541453497679	0	0	1.8181818181818181	1.555428144559808	CTNNB1
mTOR signaling pathway	2/152	0.4503639175015068	0.8835164750984973	0	0	1.3157894736842104	1.049604365111863	GSK3B;MAPK1
Long-term depression	1/60	0.4533325962584122	0.8837116433391833	0	0	1.6666666666666665	1.3185486913700535	MAPK1
RNA transport	2/165	0.4929466684286051	0.9548904017359143	0	0	1.2121212121212122	0.8573991374796037	UBE2I;SUMO1
Fc epsilon RI signaling pathway	1/68	0.4956952821636893	0.9542134181651019	0	0	1.4705882352941175	1.0320498404767982	MAPK1
Renin secretion	1/69	0.500755522308534	0.9579670861554566	0	0	1.4492753623188406	1.0023728643798007	CREB1
Alzheimer disease	2/171	0.5118910416934445	0.9732249434665486	0	0	1.1695906432748537	0.7832087553008301	GSK3B;MAPK1
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/72	0.5156351033007534	0.9743289068505033	0	0	1.3888888888888888	0.919938788617928	CTNNB1
RNA degradation	1/79	0.5486603241296241	1.0	0	0	1.2658227848101264	0.7598427169488645	HSPA9
Chemical carcinogenesis	1/82	0.5621188211968801	1.0	0	0	1.2195121951219512	0.7024902753883752	ARNT
GABAergic synapse	1/89	0.591989195722158	1.0	0	0	1.1235955056179774	0.5890639266674167	SRC
Fc gamma R-mediated phagocytosis	1/91	0.6001448988156681	1.0	0	0	1.098901098901099	0.5610814888965181	MAPK1
Regulation of actin cytoskeleton	2/214	0.6335420505971561	1.0	0	0	0.9345794392523363	0.42656906842253234	SRC;MAPK1
Inflammatory mediator regulation of TRP channels	1/100	0.6348838112697764	1.0	0	0	1.0	0.454313271209604	SRC
Ribosome biogenesis in eukaryotes	1/101	0.6385533074411538	1.0	0	0	0.9900990099009901	0.444109028159821	CSNK2A1
Neuroactive ligand-receptor interaction	3/338	0.6600141515335699	1.0	0	0	0.8875739644970414	0.36878165900059706	THRB;THRA;NR3C1
Leukocyte transendothelial migration	1/112	0.6765743473112501	1.0	0	0	0.8928571428571428	0.3488508370242237	CTNNB1
Serotonergic synapse	1/113	0.6798268039735822	1.0	0	0	0.8849557522123893	0.3415196577808831	MAPK1
Glutamatergic synapse	1/114	0.683046714602197	1.0	0	0	0.8771929824561403	0.33437896978401616	MAPK1
Vascular smooth muscle contraction	1/132	0.7357941059880472	1.0	0	0	0.7575757575757576	0.23242798991567	MAPK1
Phospholipase D signaling pathway	1/148	0.7752948529641656	1.0	0	0	0.6756756756756757	0.17196747739592957	MAPK1
Retrograde endocannabinoid signaling	1/148	0.7752948529641656	1.0	0	0	0.6756756756756757	0.17196747739592957	MAPK1
